CarID	Juego	Plataforma	DebutAprox	País_Marca	Es_DLC
GT-CAR-01968	Gran Turismo 3	PS2	2015	JP	False
GT-CAR-01968	Gran Turismo 4	PS2	2015	JP	False
GT-CAR-01968	Gran Turismo 5	PS2	2017	JP	False
GT-CAR-01969	Gran Turismo 6	PS3	2005	DE	False
GT-CAR-01970	Gran Turismo 1	PS1	2024	JP	True
GT-CAR-01970	Gran Turismo 5	PS2	2024	JP	True
GT-CAR-01971	Gran Turismo 3	PS2	2000	US	True
GT-CAR-01972	Gran Turismo 1	PS1	2011	DE	False
GT-CAR-01972	Gran Turismo 2	PS1	2010	DE	True
GT-CAR-01972	Gran Turismo 3	PS2	2014	DE	False
GT-CAR-01973	Gran Turismo 4	PS2	2014	FR	False
GT-CAR-01974	Gran Turismo 1	PS1	2012	US	False
GT-CAR-01974	Gran Turismo 4	PS2	2013	US	False
GT-CAR-01975	Gran Turismo 2	PS1	2011	JP	False
GT-CAR-01975	Gran Turismo 5	PS2	2007	JP	False
GT-CAR-01976	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-01976	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-01977	Gran Turismo 3	PS2	2008	DE	False
GT-CAR-01977	Gran Turismo 5	PS2	2006	DE	False
GT-CAR-01978	Gran Turismo 2	PS1	1999	FR	False
GT-CAR-01978	Gran Turismo 3	PS2	1998	FR	False
GT-CAR-01978	Gran Turismo 4	PS2	1998	FR	False
GT-CAR-01978	Gran Turismo 7	PS4/PS5	1998	FR	False
GT-CAR-01979	Gran Turismo 6	PS3	2023	JP	False
GT-CAR-01980	Gran Turismo 1	PS1	2001	US	False
GT-CAR-01980	Gran Turismo 2	PS1	2005	US	False
GT-CAR-01980	Gran Turismo 6	PS3	2001	US	False
GT-CAR-01981	Gran Turismo 1	PS1	2018	JP	False
GT-CAR-01981	Gran Turismo 2	PS1	2018	JP	True
GT-CAR-01982	Gran Turismo 1	PS1	1999	IT	False
GT-CAR-01982	Gran Turismo 5	PS2	1998	IT	False
GT-CAR-01983	Gran Turismo 4	PS2	2015	JP	True
GT-CAR-01983	Gran Turismo 5	PS2	2018	JP	False
GT-CAR-01983	Gran Turismo 6	PS3	2017	JP	False
GT-CAR-01983	Gran Turismo 7	PS4/PS5	2015	JP	False
GT-CAR-01984	Gran Turismo 2	PS1	2011	DE	False
GT-CAR-01984	Gran Turismo 4	PS2	2007	DE	True
GT-CAR-01984	Gran Turismo 7	PS4/PS5	2010	DE	False
GT-CAR-01985	Gran Turismo 1	PS1	2013	IT	False
GT-CAR-01985	Gran Turismo 3	PS2	2013	IT	True
GT-CAR-01985	Gran Turismo 5	PS2	2014	IT	False
GT-CAR-01985	Gran Turismo 6	PS3	2014	IT	True
GT-CAR-01986	Gran Turismo 1	PS1	1997	IT	True
GT-CAR-01986	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-01986	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-01987	Gran Turismo 3	PS2	2000	IT	False
GT-CAR-01987	Gran Turismo 4	PS2	1998	IT	False
GT-CAR-01987	Gran Turismo 6	PS3	2002	IT	False
GT-CAR-01987	Gran Turismo 7	PS4/PS5	1998	IT	False
GT-CAR-01988	Gran Turismo 4	PS2	2025	US	False
GT-CAR-01989	Gran Turismo 6	PS3	1999	US	False
GT-CAR-01990	Gran Turismo 7	PS4/PS5	2012	IT	False
GT-CAR-01991	Gran Turismo 1	PS1	2014	JP	False
GT-CAR-01991	Gran Turismo 2	PS1	2013	JP	False
GT-CAR-01991	Gran Turismo 7	PS4/PS5	2016	JP	False
GT-CAR-01992	Gran Turismo 1	PS1	2004	FR	False
GT-CAR-01992	Gran Turismo 5	PS2	2008	FR	False
GT-CAR-01992	Gran Turismo 6	PS3	2006	FR	False
GT-CAR-01992	Gran Turismo 7	PS4/PS5	2008	FR	True
GT-CAR-01993	Gran Turismo 5	PS2	2020	IT	True
GT-CAR-01994	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01994	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-01994	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01994	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-01995	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-01996	Gran Turismo 4	PS2	2009	DE	False
GT-CAR-01996	Gran Turismo 5	PS2	2007	DE	True
GT-CAR-01996	Gran Turismo 6	PS3	2011	DE	False
GT-CAR-01996	Gran Turismo 7	PS4/PS5	2007	DE	True
GT-CAR-01997	Gran Turismo 1	PS1	2004	JP	True
GT-CAR-01997	Gran Turismo 2	PS1	2004	JP	False
GT-CAR-01997	Gran Turismo 7	PS4/PS5	2004	JP	True
GT-CAR-01998	Gran Turismo 7	PS4/PS5	2025	JP	False
GT-CAR-01999	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-01999	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01999	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-01999	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02000	Gran Turismo 1	PS1	2007	JP	False
GT-CAR-02000	Gran Turismo 2	PS1	2003	JP	False
GT-CAR-02000	Gran Turismo 5	PS2	2006	JP	False
GT-CAR-02000	Gran Turismo 7	PS4/PS5	2004	JP	True
GT-CAR-02001	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02002	Gran Turismo 1	PS1	2014	FR	False
GT-CAR-02002	Gran Turismo 5	PS2	2014	FR	False
GT-CAR-02002	Gran Turismo 6	PS3	2011	FR	False
GT-CAR-02002	Gran Turismo 7	PS4/PS5	2014	FR	False
GT-CAR-02003	Gran Turismo 1	PS1	2019	DE	False
GT-CAR-02004	Gran Turismo 1	PS1	2022	FR	False
GT-CAR-02004	Gran Turismo 2	PS1	2021	FR	False
GT-CAR-02004	Gran Turismo 3	PS2	2023	FR	False
GT-CAR-02004	Gran Turismo 7	PS4/PS5	2019	FR	False
GT-CAR-02005	Gran Turismo 4	PS2	2015	US	False
GT-CAR-02005	Gran Turismo 6	PS3	2015	US	False
GT-CAR-02006	Gran Turismo 2	PS1	2004	JP	True
GT-CAR-02006	Gran Turismo 7	PS4/PS5	2004	JP	False
GT-CAR-02007	Gran Turismo 1	PS1	1997	JP	True
GT-CAR-02007	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02007	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02008	Gran Turismo 1	PS1	2001	JP	False
GT-CAR-02008	Gran Turismo 5	PS2	2004	JP	False
GT-CAR-02008	Gran Turismo 6	PS3	2003	JP	False
GT-CAR-02008	Gran Turismo 7	PS4/PS5	2003	JP	False
GT-CAR-02009	Gran Turismo 2	PS1	1997	FR	True
GT-CAR-02009	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-02009	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-02010	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02011	Gran Turismo 2	PS1	1997	UK	True
GT-CAR-02011	Gran Turismo 3	PS2	1997	UK	False
GT-CAR-02011	Gran Turismo 5	PS2	1997	UK	False
GT-CAR-02011	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-02012	Gran Turismo 3	PS2	2013	JP	False
GT-CAR-02013	Gran Turismo 3	PS2	2015	JP	True
GT-CAR-02013	Gran Turismo 7	PS4/PS5	2013	JP	False
GT-CAR-02014	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-02014	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-02014	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-02014	Gran Turismo 6	PS3	1999	FR	True
GT-CAR-02015	Gran Turismo 2	PS1	2009	JP	True
GT-CAR-02015	Gran Turismo 3	PS2	2006	JP	True
GT-CAR-02015	Gran Turismo 6	PS3	2005	JP	False
GT-CAR-02015	Gran Turismo 7	PS4/PS5	2006	JP	False
GT-CAR-02016	Gran Turismo 6	PS3	2008	JP	False
GT-CAR-02017	Gran Turismo 1	PS1	2005	JP	False
GT-CAR-02018	Gran Turismo 1	PS1	2020	JP	False
GT-CAR-02018	Gran Turismo 3	PS2	2018	JP	False
GT-CAR-02018	Gran Turismo 5	PS2	2018	JP	False
GT-CAR-02018	Gran Turismo 6	PS3	2019	JP	False
GT-CAR-02019	Gran Turismo 4	PS2	2021	JP	True
GT-CAR-02019	Gran Turismo 5	PS2	2024	JP	False
GT-CAR-02020	Gran Turismo 3	PS2	2017	DE	False
GT-CAR-02020	Gran Turismo 5	PS2	2016	DE	False
GT-CAR-02021	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-02022	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02022	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02022	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-02023	Gran Turismo 4	PS2	1998	JP	False
GT-CAR-02023	Gran Turismo 5	PS2	2000	JP	False
GT-CAR-02023	Gran Turismo 7	PS4/PS5	1998	JP	False
GT-CAR-02024	Gran Turismo 1	PS1	2021	DE	False
GT-CAR-02024	Gran Turismo 2	PS1	2024	DE	False
GT-CAR-02025	Gran Turismo 5	PS2	2003	JP	False
GT-CAR-02025	Gran Turismo 7	PS4/PS5	2003	JP	False
GT-CAR-02026	Gran Turismo 4	PS2	2023	JP	False
GT-CAR-02026	Gran Turismo 5	PS2	2023	JP	False
GT-CAR-02027	Gran Turismo 5	PS2	2006	JP	False
GT-CAR-02027	Gran Turismo 7	PS4/PS5	2006	JP	True
GT-CAR-02028	Gran Turismo 2	PS1	2010	JP	False
GT-CAR-02029	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02029	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-02030	Gran Turismo 3	PS2	1997	US	False
GT-CAR-02030	Gran Turismo 4	PS2	1997	US	False
GT-CAR-02031	Gran Turismo 2	PS1	1997	US	False
GT-CAR-02031	Gran Turismo 3	PS2	1997	US	True
GT-CAR-02031	Gran Turismo 6	PS3	1997	US	False
GT-CAR-02032	Gran Turismo 6	PS3	2004	US	True
GT-CAR-02033	Gran Turismo 1	PS1	2021	DE	False
GT-CAR-02033	Gran Turismo 3	PS2	2021	DE	False
GT-CAR-02033	Gran Turismo 4	PS2	2021	DE	False
GT-CAR-02034	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-02035	Gran Turismo 2	PS1	2017	JP	False
GT-CAR-02035	Gran Turismo 3	PS2	2019	JP	False
GT-CAR-02035	Gran Turismo 4	PS2	2017	JP	True
GT-CAR-02035	Gran Turismo 5	PS2	2017	JP	False
GT-CAR-02036	Gran Turismo 5	PS2	1997	DE	True
GT-CAR-02036	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02037	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02038	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-02039	Gran Turismo 1	PS1	2020	IT	False
GT-CAR-02039	Gran Turismo 2	PS1	2020	IT	False
GT-CAR-02039	Gran Turismo 3	PS2	2018	IT	False
GT-CAR-02040	Gran Turismo 1	PS1	1999	JP	False
GT-CAR-02040	Gran Turismo 2	PS1	1998	JP	False
GT-CAR-02040	Gran Turismo 4	PS2	1999	JP	False
GT-CAR-02040	Gran Turismo 7	PS4/PS5	1998	JP	False
GT-CAR-02041	Gran Turismo 5	PS2	2020	DE	False
GT-CAR-02041	Gran Turismo 7	PS4/PS5	2019	DE	False
GT-CAR-02042	Gran Turismo 1	PS1	1999	JP	False
GT-CAR-02042	Gran Turismo 4	PS2	1999	JP	False
GT-CAR-02043	Gran Turismo 2	PS1	1999	UK	False
GT-CAR-02043	Gran Turismo 7	PS4/PS5	1998	UK	False
GT-CAR-02044	Gran Turismo 4	PS2	1999	JP	False
GT-CAR-02044	Gran Turismo 7	PS4/PS5	1998	JP	False
GT-CAR-02045	Gran Turismo 2	PS1	2002	JP	False
GT-CAR-02045	Gran Turismo 5	PS2	2002	JP	False
GT-CAR-02046	Gran Turismo 2	PS1	2000	US	False
GT-CAR-02046	Gran Turismo 4	PS2	2001	US	False
GT-CAR-02046	Gran Turismo 5	PS2	2000	US	False
GT-CAR-02046	Gran Turismo 7	PS4/PS5	1999	US	False
GT-CAR-02047	Gran Turismo 2	PS1	2023	JP	False
GT-CAR-02047	Gran Turismo 7	PS4/PS5	2023	JP	True
GT-CAR-02048	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-02048	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-02048	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02049	Gran Turismo 1	PS1	1997	FR	True
GT-CAR-02049	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-02050	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-02051	Gran Turismo 2	PS1	2019	FR	False
GT-CAR-02051	Gran Turismo 4	PS2	2019	FR	True
GT-CAR-02052	Gran Turismo 7	PS4/PS5	2022	DE	False
GT-CAR-02053	Gran Turismo 1	PS1	2018	JP	False
GT-CAR-02054	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-02055	Gran Turismo 1	PS1	2021	JP	False
GT-CAR-02055	Gran Turismo 2	PS1	2021	JP	True
GT-CAR-02056	Gran Turismo 4	PS2	1997	US	False
GT-CAR-02057	Gran Turismo 7	PS4/PS5	2021	DE	False
GT-CAR-02058	Gran Turismo 3	PS2	2022	DE	False
GT-CAR-02058	Gran Turismo 7	PS4/PS5	2022	DE	False
GT-CAR-02059	Gran Turismo 1	PS1	2015	DE	False
GT-CAR-02059	Gran Turismo 2	PS1	2016	DE	False
GT-CAR-02059	Gran Turismo 3	PS2	2019	DE	True
GT-CAR-02059	Gran Turismo 6	PS3	2017	DE	False
GT-CAR-02060	Gran Turismo 2	PS1	2020	IT	False
GT-CAR-02060	Gran Turismo 3	PS2	2019	IT	False
GT-CAR-02060	Gran Turismo 5	PS2	2018	IT	False
GT-CAR-02060	Gran Turismo 6	PS3	2019	IT	False
GT-CAR-02061	Gran Turismo 1	PS1	2018	IT	False
GT-CAR-02061	Gran Turismo 2	PS1	2018	IT	False
GT-CAR-02061	Gran Turismo 6	PS3	2021	IT	False
GT-CAR-02061	Gran Turismo 7	PS4/PS5	2017	IT	False
GT-CAR-02062	Gran Turismo 1	PS1	2006	IT	True
GT-CAR-02063	Gran Turismo 4	PS2	2015	JP	False
GT-CAR-02063	Gran Turismo 5	PS2	2015	JP	False
GT-CAR-02064	Gran Turismo 2	PS1	1997	FR	True
GT-CAR-02064	Gran Turismo 5	PS2	1997	FR	True
GT-CAR-02064	Gran Turismo 7	PS4/PS5	1997	FR	True
GT-CAR-02065	Gran Turismo 2	PS1	1997	DE	True
GT-CAR-02065	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-02065	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02065	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02066	Gran Turismo 5	PS2	2018	JP	True
GT-CAR-02067	Gran Turismo 3	PS2	2017	DE	True
GT-CAR-02067	Gran Turismo 6	PS3	2019	DE	False
GT-CAR-02068	Gran Turismo 2	PS1	2018	US	True
GT-CAR-02069	Gran Turismo 3	PS2	2004	UK	True
GT-CAR-02069	Gran Turismo 4	PS2	2002	UK	False
GT-CAR-02069	Gran Turismo 5	PS2	2003	UK	False
GT-CAR-02070	Gran Turismo 3	PS2	2000	DE	False
GT-CAR-02070	Gran Turismo 4	PS2	2001	DE	False
GT-CAR-02070	Gran Turismo 7	PS4/PS5	2000	DE	False
GT-CAR-02071	Gran Turismo 1	PS1	2017	IT	True
GT-CAR-02071	Gran Turismo 2	PS1	2013	IT	False
GT-CAR-02071	Gran Turismo 5	PS2	2014	IT	False
GT-CAR-02071	Gran Turismo 6	PS3	2016	IT	False
GT-CAR-02072	Gran Turismo 1	PS1	2018	IT	True
GT-CAR-02073	Gran Turismo 2	PS1	1997	UK	True
GT-CAR-02074	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02074	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02075	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-02076	Gran Turismo 2	PS1	2020	JP	False
GT-CAR-02076	Gran Turismo 4	PS2	2021	JP	False
GT-CAR-02076	Gran Turismo 5	PS2	2019	JP	False
GT-CAR-02076	Gran Turismo 7	PS4/PS5	2021	JP	False
GT-CAR-02077	Gran Turismo 1	PS1	2014	FR	False
GT-CAR-02077	Gran Turismo 3	PS2	2013	FR	False
GT-CAR-02077	Gran Turismo 5	PS2	2012	FR	True
GT-CAR-02078	Gran Turismo 1	PS1	2003	JP	False
GT-CAR-02078	Gran Turismo 3	PS2	2003	JP	True
GT-CAR-02078	Gran Turismo 7	PS4/PS5	2001	JP	False
GT-CAR-02079	Gran Turismo 2	PS1	2002	IT	True
GT-CAR-02079	Gran Turismo 3	PS2	2002	IT	False
GT-CAR-02079	Gran Turismo 4	PS2	1999	IT	False
GT-CAR-02079	Gran Turismo 7	PS4/PS5	2001	IT	False
GT-CAR-02080	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02080	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02080	Gran Turismo 6	PS3	1997	JP	True
GT-CAR-02081	Gran Turismo 2	PS1	2025	US	False
GT-CAR-02081	Gran Turismo 4	PS2	2021	US	False
GT-CAR-02081	Gran Turismo 5	PS2	2021	US	False
GT-CAR-02082	Gran Turismo 2	PS1	2011	DE	False
GT-CAR-02082	Gran Turismo 4	PS2	2009	DE	False
GT-CAR-02083	Gran Turismo 2	PS1	2002	US	False
GT-CAR-02083	Gran Turismo 4	PS2	2000	US	False
GT-CAR-02083	Gran Turismo 5	PS2	2001	US	False
GT-CAR-02083	Gran Turismo 7	PS4/PS5	2000	US	False
GT-CAR-02084	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02084	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02084	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02084	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-02085	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02085	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02085	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02085	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02086	Gran Turismo 4	PS2	2017	JP	True
GT-CAR-02086	Gran Turismo 6	PS3	2021	JP	False
GT-CAR-02087	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02087	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02087	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-02087	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02088	Gran Turismo 3	PS2	2008	JP	False
GT-CAR-02088	Gran Turismo 7	PS4/PS5	2007	JP	False
GT-CAR-02089	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02089	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02090	Gran Turismo 4	PS2	2017	DE	False
GT-CAR-02090	Gran Turismo 5	PS2	2019	DE	False
GT-CAR-02090	Gran Turismo 6	PS3	2019	DE	False
GT-CAR-02091	Gran Turismo 1	PS1	2001	US	False
GT-CAR-02091	Gran Turismo 5	PS2	2000	US	False
GT-CAR-02091	Gran Turismo 6	PS3	1999	US	False
GT-CAR-02091	Gran Turismo 7	PS4/PS5	2002	US	False
GT-CAR-02092	Gran Turismo 2	PS1	2019	JP	False
GT-CAR-02092	Gran Turismo 7	PS4/PS5	2018	JP	False
GT-CAR-02093	Gran Turismo 1	PS1	2017	JP	False
GT-CAR-02093	Gran Turismo 2	PS1	2020	JP	False
GT-CAR-02093	Gran Turismo 6	PS3	2018	JP	False
GT-CAR-02094	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-02094	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-02094	Gran Turismo 6	PS3	1997	IT	False
GT-CAR-02095	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02095	Gran Turismo 3	PS2	1997	DE	True
GT-CAR-02095	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02096	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02096	Gran Turismo 5	PS2	1998	DE	False
GT-CAR-02096	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02097	Gran Turismo 6	PS3	2004	JP	False
GT-CAR-02098	Gran Turismo 2	PS1	1998	DE	False
GT-CAR-02098	Gran Turismo 5	PS2	1998	DE	True
GT-CAR-02098	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02098	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02099	Gran Turismo 1	PS1	2018	JP	False
GT-CAR-02099	Gran Turismo 2	PS1	2018	JP	True
GT-CAR-02099	Gran Turismo 5	PS2	2018	JP	False
GT-CAR-02099	Gran Turismo 6	PS3	2020	JP	True
GT-CAR-02100	Gran Turismo 2	PS1	2008	US	True
GT-CAR-02100	Gran Turismo 3	PS2	2008	US	False
GT-CAR-02100	Gran Turismo 6	PS3	2004	US	False
GT-CAR-02101	Gran Turismo 6	PS3	2001	US	False
GT-CAR-02102	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-02102	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-02102	Gran Turismo 5	PS2	1997	FR	False
GT-CAR-02102	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-02103	Gran Turismo 1	PS1	2022	US	False
GT-CAR-02103	Gran Turismo 2	PS1	2019	US	False
GT-CAR-02104	Gran Turismo 2	PS1	2005	FR	False
GT-CAR-02104	Gran Turismo 4	PS2	2004	FR	False
GT-CAR-02104	Gran Turismo 5	PS2	2004	FR	False
GT-CAR-02105	Gran Turismo 3	PS2	2000	FR	False
GT-CAR-02105	Gran Turismo 4	PS2	2001	FR	False
GT-CAR-02105	Gran Turismo 5	PS2	2002	FR	False
GT-CAR-02106	Gran Turismo 2	PS1	1999	JP	False
GT-CAR-02106	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-02106	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02106	Gran Turismo 6	PS3	2000	JP	False
GT-CAR-02107	Gran Turismo 3	PS2	2001	DE	False
GT-CAR-02107	Gran Turismo 4	PS2	2004	DE	False
GT-CAR-02107	Gran Turismo 5	PS2	2003	DE	False
GT-CAR-02107	Gran Turismo 6	PS3	2005	DE	False
GT-CAR-02108	Gran Turismo 4	PS2	2006	JP	False
GT-CAR-02108	Gran Turismo 5	PS2	2007	JP	False
GT-CAR-02108	Gran Turismo 6	PS3	2008	JP	False
GT-CAR-02108	Gran Turismo 7	PS4/PS5	2009	JP	False
GT-CAR-02109	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02109	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02110	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02110	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02111	Gran Turismo 2	PS1	2015	DE	False
GT-CAR-02111	Gran Turismo 4	PS2	2012	DE	True
GT-CAR-02111	Gran Turismo 6	PS3	2015	DE	True
GT-CAR-02112	Gran Turismo 5	PS2	2013	JP	False
GT-CAR-02113	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-02113	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-02113	Gran Turismo 7	PS4/PS5	1997	UK	True
GT-CAR-02114	Gran Turismo 1	PS1	2019	DE	False
GT-CAR-02114	Gran Turismo 6	PS3	2020	DE	False
GT-CAR-02115	Gran Turismo 1	PS1	2013	UK	False
GT-CAR-02116	Gran Turismo 3	PS2	2011	JP	False
GT-CAR-02116	Gran Turismo 4	PS2	2012	JP	False
GT-CAR-02117	Gran Turismo 5	PS2	2003	DE	False
GT-CAR-02118	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-02118	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-02118	Gran Turismo 7	PS4/PS5	1997	FR	True
GT-CAR-02119	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02119	Gran Turismo 4	PS2	1997	JP	True
GT-CAR-02120	Gran Turismo 3	PS2	2012	IT	True
GT-CAR-02121	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02121	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02121	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02122	Gran Turismo 3	PS2	2016	FR	False
GT-CAR-02122	Gran Turismo 6	PS3	2016	FR	False
GT-CAR-02123	Gran Turismo 3	PS2	2013	JP	False
GT-CAR-02123	Gran Turismo 4	PS2	2010	JP	False
GT-CAR-02123	Gran Turismo 7	PS4/PS5	2009	JP	False
GT-CAR-02124	Gran Turismo 1	PS1	2007	JP	True
GT-CAR-02124	Gran Turismo 4	PS2	2007	JP	False
GT-CAR-02124	Gran Turismo 5	PS2	2006	JP	False
GT-CAR-02125	Gran Turismo 3	PS2	2012	JP	False
GT-CAR-02125	Gran Turismo 4	PS2	2012	JP	True
GT-CAR-02125	Gran Turismo 5	PS2	2011	JP	False
GT-CAR-02125	Gran Turismo 6	PS3	2010	JP	False
GT-CAR-02126	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02126	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02127	Gran Turismo 3	PS2	1998	JP	True
GT-CAR-02127	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02127	Gran Turismo 5	PS2	1999	JP	False
GT-CAR-02127	Gran Turismo 6	PS3	1998	JP	True
GT-CAR-02128	Gran Turismo 2	PS1	2005	DE	False
GT-CAR-02128	Gran Turismo 3	PS2	2006	DE	False
GT-CAR-02128	Gran Turismo 6	PS3	2006	DE	False
GT-CAR-02129	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02129	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-02129	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-02129	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02130	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02130	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-02131	Gran Turismo 2	PS1	2015	IT	False
GT-CAR-02132	Gran Turismo 5	PS2	1997	DE	True
GT-CAR-02133	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02133	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02133	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02134	Gran Turismo 1	PS1	1997	US	False
GT-CAR-02134	Gran Turismo 5	PS2	1997	US	False
GT-CAR-02134	Gran Turismo 6	PS3	1997	US	True
GT-CAR-02134	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-02135	Gran Turismo 1	PS1	2023	US	False
GT-CAR-02136	Gran Turismo 7	PS4/PS5	2015	JP	True
GT-CAR-02137	Gran Turismo 3	PS2	1998	UK	False
GT-CAR-02137	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-02138	Gran Turismo 4	PS2	2017	JP	False
GT-CAR-02138	Gran Turismo 5	PS2	2021	JP	False
GT-CAR-02138	Gran Turismo 7	PS4/PS5	2020	JP	False
GT-CAR-02139	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02139	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02140	Gran Turismo 3	PS2	2010	DE	False
GT-CAR-02140	Gran Turismo 5	PS2	2008	DE	False
GT-CAR-02141	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02141	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-02141	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02141	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02142	Gran Turismo 4	PS2	2010	JP	False
GT-CAR-02142	Gran Turismo 7	PS4/PS5	2009	JP	False
